Categories,,,,,,Filter attributes,,,,,,,,Package sizes,Conditions,,,,,,Hidden,,,
ID,Code,Name,Path,Level,Leaf,Brand,Colour,Material,Pattern,Size,Language Book,Video Game Rating,Video Game Platform,Internal memory capacity,Sim Lock,Size group,Author,Title,ISBN,All shippable,New with tags,New without tags,Very good,Good,Satisfactory,Not fully functional,Country/countries,Sorting Order,Size Group ID,Package Size Group
,,,,,,Upload Form + Filters,Upload Form + Filters,Upload Form + Filters,Filters Only,Upload Form + Filters,Filters Only,Upload Form + Filters,Upload Form + Filters,Upload Form + Filters,Upload Form + Filters,Upload Form + Filters,Upload Form Only,Upload Form Only,,,,,,,,,,,
5437,OS_TECHNICAL_DRAWING,Technical drawing tools,Home/Office supplies/Technical drawing tools,3,FALSE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5462,OS_RULERS,Rulers,Home/Office supplies/Technical drawing tools/Rulers,4,TRUE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5463,OS_DRAFTING_COMPASSES,Drafting compasses,Home/Office supplies/Technical drawing tools/Drafting compasses,4,TRUE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5464,OS_PROTRACTORS,Protractors,Home/Office supplies/Technical drawing tools/Protractors,4,TRUE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5465,OS_TEMPLATES,Templates,Home/Office supplies/Technical drawing tools/Templates,4,TRUE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5466,OS_GEOMETRY_SETS,Geometry sets,Home/Office supplies/Technical drawing tools/Geometry sets,4,TRUE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5438,OS_FASTENERS,"Tape, clips & fasteners","Home/Office supplies/Tape, clips & fasteners",3,FALSE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5467,OS_TAPE_DISPENSERS,Tape dispensers,"Home/Office supplies/Tape, clips & fasteners/Tape dispensers",4,TRUE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5468,OS_TRANSPARENT_TAPE,Transparent tape,"Home/Office supplies/Tape, clips & fasteners/Transparent tape",4,TRUE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5469,OS_PAPER_CLIPS,Paper clips,"Home/Office supplies/Tape, clips & fasteners/Paper clips",4,TRUE,TRUE,TRUE,TRUE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5470,OS_BINDER_CLIPS,Binder clips,"Home/Office supplies/Tape, clips & fasteners/Binder clips",4,TRUE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5471,OS_RUBBER_BANDS,Rubber bands,"Home/Office supplies/Tape, clips & fasteners/Rubber bands",4,TRUE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5472,OS_PINS_TACKS,Pins & tacks,"Home/Office supplies/Tape, clips & fasteners/Pins & tacks",4,TRUE,TRUE,TRUE,TRUE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5439,OS_STAPLERS_PUNCHES,Staplers & hole punches,Home/Office supplies/Staplers & hole punches,3,FALSE,TRUE,TRUE,TRUE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5473,OS_STAPLERS,Staplers,Home/Office supplies/Staplers & hole punches/Staplers,4,TRUE,TRUE,TRUE,TRUE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5474,OS_STAPLE_REMOVERS,Staple removers,Home/Office supplies/Staplers & hole punches/Staple removers,4,TRUE,TRUE,TRUE,TRUE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5475,OS_STAPLES,Staples,Home/Office supplies/Staplers & hole punches/Staples,4,TRUE,TRUE,TRUE,TRUE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5476,OS_HOLE_PUNCHES,Hole punches,Home/Office supplies/Staplers & hole punches/Hole punches,4,TRUE,TRUE,TRUE,TRUE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5440,OS_PRESENTATION_SUPPLIES,Presentation supplies,Home/Office supplies/Presentation supplies,3,FALSE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5477,OS_FLIPCHARTS,Flipcharts,Home/Office supplies/Presentation supplies/Flipcharts,4,TRUE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5478,OS_CHALKBOARDS,Chalkboards,Home/Office supplies/Presentation supplies/Chalkboards,4,TRUE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5479,OS_WHITEBOARDS,Whiteboards,Home/Office supplies/Presentation supplies/Whiteboards,4,TRUE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5480,OS_WHITEBOARD_MARKERS,Whiteboard markers,Home/Office supplies/Presentation supplies/Whiteboard markers,4,TRUE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
